iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0016129,5.20095e+09
2,0.0013937,6.01895e+09
3,0.0013905,6.0328e+09
4,0.0013839,6.06157e+09
5,0.0013872,6.04715e+09
6,0.0013908,6.0315e+09
7,0.0013871,6.04759e+09
8,0.0013828,6.06639e+09
9,0.00141,5.94937e+09
10,0.0014087,5.95486e+09
11,0.0014069,5.96248e+09
12,0.001411,5.94515e+09
13,0.001408,5.95782e+09
14,0.0014204,5.90581e+09
15,0.0014068,5.9629e+09
16,0.0014097,5.95063e+09
