iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0234486,3.57745e+08
2,0.0265078,3.16458e+08
3,0.0273363,3.06867e+08
4,0.0268124,3.12863e+08
5,0.0274103,3.06039e+08
6,0.0266652,3.1459e+08
7,0.0273216,3.07032e+08
8,0.0271361,3.09131e+08
9,0.0272475,3.07867e+08
10,0.026793,3.1309e+08
11,0.0264877,3.16698e+08
12,0.0266924,3.1427e+08
13,0.0250266,3.35188e+08
14,0.0258046,3.25082e+08
15,0.0270881,3.09679e+08
16,0.0263907,3.17862e+08
