iterationNumber,iterationDuration(s),cellsPerSecond
1,2.70286,3.97261e+08
2,2.82388,3.80236e+08
3,2.90457,3.69673e+08
4,2.89053,3.71469e+08
5,2.88874,3.717e+08
6,2.90212,3.69985e+08
7,2.88095,3.72704e+08
8,2.81847,3.80966e+08
9,2.85568,3.76003e+08
10,2.83705,3.78472e+08
11,2.86992,3.74136e+08
12,2.88349,3.72376e+08
13,2.90331,3.69834e+08
14,2.90638,3.69443e+08
15,2.83385,3.78899e+08
16,2.85002,3.76749e+08
