iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0240001,3.49524e+08
2,0.0250263,3.35192e+08
3,0.0255303,3.28575e+08
4,0.0274244,3.05881e+08
5,0.0271689,3.08758e+08
6,0.0273814,3.06362e+08
7,0.0268201,3.12773e+08
8,0.0266994,3.14187e+08
9,0.0257058,3.26331e+08
10,0.0261526,3.20756e+08
11,0.0273373,3.06856e+08
12,0.0267667,3.13397e+08
13,0.0270823,3.09745e+08
14,0.0257498,3.25774e+08
15,0.0255191,3.28719e+08
16,0.0263456,3.18406e+08
