iterationNumber,iterationDuration(s),cellsPerSecond
1,0.923902,7.26364e+07
2,1.00036,6.70845e+07
3,1.05383,6.36806e+07
4,1.0356,6.48021e+07
5,1.0111,6.63723e+07
6,0.967826,6.93398e+07
7,0.966727,6.94186e+07
8,0.94752,7.08258e+07
9,0.946792,7.08803e+07
10,0.952573,7.04501e+07
11,0.96345,6.96547e+07
12,0.928723,7.22593e+07
13,0.937322,7.15964e+07
14,1.04695,6.40995e+07
15,1.02117,6.57178e+07
16,1.00004,6.71063e+07
