iterationNumber,iterationDuration(s),cellsPerSecond
1,0.127534,6.57757e+07
2,0.138631,6.05103e+07
3,0.137619,6.09552e+07
4,0.13647,6.14684e+07
5,0.136734,6.13498e+07
6,0.13486,6.22024e+07
7,0.134738,6.22588e+07
8,0.132545,6.32887e+07
9,0.124123,6.75828e+07
10,0.122739,6.83454e+07
11,0.133433,6.28675e+07
12,0.130846,6.41105e+07
13,0.120187,6.97962e+07
14,0.120052,6.98747e+07
15,0.119006,7.0489e+07
16,0.118496,7.07922e+07
