iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0010764,7.79321e+09
2,0.0008783,9.55096e+09
3,0.000876,9.57604e+09
4,0.000892,9.40427e+09
5,0.000877,9.56512e+09
6,0.0008754,9.5826e+09
7,0.0008882,9.4445e+09
8,0.0008764,9.57167e+09
9,0.00088,9.53251e+09
10,0.0008771,9.56403e+09
11,0.0008736,9.60234e+09
12,0.0008735,9.60344e+09
13,0.0008723,9.61665e+09
14,0.0008741,9.59685e+09
15,0.0008692,9.65095e+09
16,0.0008725,9.61445e+09
