iterationNumber,iterationDuration(s),cellsPerSecond
1,0.464265,2.31278e+09
2,0.379389,2.83018e+09
3,0.377162,2.8469e+09
4,0.376683,2.85052e+09
5,0.378108,2.83978e+09
6,0.380198,2.82416e+09
7,0.37697,2.84835e+09
8,0.378663,2.83561e+09
9,0.37834,2.83803e+09
10,0.377116,2.84725e+09
11,0.377238,2.84632e+09
12,0.378972,2.8333e+09
13,0.378456,2.83716e+09
14,0.378596,2.83612e+09
15,0.376482,2.85204e+09
16,0.378866,2.83409e+09
