iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0037022,7.08076e+07
2,0.00397,6.60312e+07
3,0.0040868,6.41441e+07
4,0.0039882,6.57299e+07
5,0.0040647,6.44928e+07
6,0.0039378,6.65712e+07
7,0.0039545,6.629e+07
8,0.0039105,6.70359e+07
9,0.0039111,6.70256e+07
10,0.0038748,6.76536e+07
11,0.0038645,6.78339e+07
12,0.0038176,6.86672e+07
13,0.0037096,7.06664e+07
14,0.0037082,7.06931e+07
15,0.0037465,6.99704e+07
16,0.0037493,6.99181e+07
