iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0344224,1.94957e+09
2,0.0257782,2.60332e+09
3,0.0260851,2.57269e+09
4,0.0258132,2.59979e+09
5,0.0257891,2.60222e+09
6,0.025646,2.61674e+09
7,0.0256618,2.61513e+09
8,0.0256567,2.61565e+09
9,0.0237109,2.8303e+09
10,0.023558,2.84867e+09
11,0.0236076,2.84268e+09
12,0.023553,2.84927e+09
13,0.0238154,2.81788e+09
14,0.0238514,2.81362e+09
15,0.0236,2.8436e+09
16,0.0236575,2.83668e+09
