iterationNumber,iterationDuration(s),cellsPerSecond
1,0.159171,6.74583e+09
2,0.117847,9.11129e+09
3,0.119565,8.98039e+09
4,0.119729,8.96808e+09
5,0.117879,9.10888e+09
6,0.118484,9.06232e+09
7,0.119882,8.95669e+09
8,0.119692,8.97084e+09
9,0.117625,9.12854e+09
10,0.118526,9.05911e+09
11,0.119768,8.96517e+09
12,0.117799,9.11501e+09
13,0.119876,8.95713e+09
14,0.117975,9.10142e+09
15,0.118866,9.03317e+09
16,0.120148,8.93686e+09
