iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0342065,1.96187e+09
2,0.0255068,2.63102e+09
3,0.0253538,2.6469e+09
4,0.0254603,2.63582e+09
5,0.0242539,2.76693e+09
6,0.0243426,2.75685e+09
7,0.0242893,2.7629e+09
8,0.0242224,2.77053e+09
9,0.0242951,2.76224e+09
10,0.0243191,2.75951e+09
11,0.0245078,2.73827e+09
12,0.024264,2.76578e+09
13,0.0242313,2.76951e+09
14,0.0233578,2.87308e+09
15,0.0236817,2.83379e+09
16,0.0232757,2.88322e+09
