iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0167305,6.26745e+07
2,0.0182323,5.7512e+07
3,0.0182305,5.75177e+07
4,0.0178642,5.86971e+07
5,0.0176905,5.92734e+07
6,0.0175164,5.98625e+07
7,0.0173687,6.03716e+07
8,0.017348,6.04436e+07
9,0.0174396,6.01261e+07
10,0.0169968,6.16926e+07
11,0.0169341,6.1921e+07
12,0.0171222,6.12407e+07
13,0.0168451,6.22481e+07
14,0.0166443,6.29991e+07
15,0.0164846,6.36094e+07
16,0.0167091,6.27548e+07
