iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0003746,2.79919e+09
2,0.0001712,6.12486e+09
3,0.0001657,6.32816e+09
4,0.0001648,6.36272e+09
5,0.0001654,6.33964e+09
6,0.0001645,6.37432e+09
7,0.0001657,6.32816e+09
8,0.000165,6.35501e+09
9,0.0001653,6.34347e+09
10,0.000165,6.35501e+09
11,0.0001646,6.37045e+09
12,0.0001645,6.37432e+09
13,0.0001651,6.35116e+09
14,0.0001646,6.37045e+09
15,0.0001641,6.38986e+09
16,0.0001647,6.36658e+09
