iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0020068,4.08212e+06
2,0.0011073,7.39818e+06
3,0.0009488,8.63406e+06
4,0.0009923,8.25557e+06
5,0.0008099,1.01148e+07
6,0.0007888,1.03854e+07
7,0.0006935,1.18125e+07
8,0.0006642,1.23336e+07
9,0.0007088,1.15576e+07
10,0.0007024,1.16629e+07
11,0.0008576,9.55224e+06
12,0.0008588,9.53889e+06
13,0.0007521,1.08922e+07
14,0.000783,1.04623e+07
15,0.0007889,1.03841e+07
16,0.0007148,1.14605e+07
