iterationNumber,iterationDuration(s),cellsPerSecond
1,0.441295,2.43316e+09
2,0.369383,2.90685e+09
3,0.367917,2.91843e+09
4,0.367895,2.91861e+09
5,0.36937,2.90696e+09
6,0.368828,2.91123e+09
7,0.368293,2.91546e+09
8,0.369195,2.90833e+09
9,0.368842,2.91111e+09
10,0.368017,2.91764e+09
11,0.369532,2.90568e+09
12,0.367787,2.91947e+09
13,0.368224,2.916e+09
14,0.368995,2.90991e+09
15,0.368138,2.91668e+09
16,0.368165,2.91647e+09
