iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0013299,1.97116e+08
2,0.0003151,8.31939e+08
3,0.0002636,9.94476e+08
4,0.0002484,1.05533e+09
5,0.0002552,1.02721e+09
6,0.0002495,1.05068e+09
7,0.000249,1.05279e+09
8,0.000251,1.0444e+09
9,0.0002495,1.05068e+09
10,0.0002504,1.0469e+09
11,0.0002265,1.15737e+09
12,0.0002286,1.14674e+09
13,0.0002228,1.17659e+09
14,0.0002239,1.17081e+09
15,0.0002237,1.17186e+09
16,0.0002231,1.17501e+09
