iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0226538,3.70296e+08
2,0.0266833,3.14377e+08
3,0.0258071,3.2505e+08
4,0.0262598,3.19447e+08
5,0.0258964,3.2393e+08
6,0.0252029,3.32843e+08
7,0.0260743,3.21719e+08
8,0.026185,3.20359e+08
9,0.0258467,3.24552e+08
10,0.0266014,3.15345e+08
11,0.0264446,3.17214e+08
12,0.0257498,3.25774e+08
13,0.0261242,3.21105e+08
14,0.0265606,3.15829e+08
15,0.0261193,3.21165e+08
16,0.0246248,3.40657e+08
