iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0058341,1.43786e+09
2,0.0036124,2.32217e+09
3,0.0034425,2.43678e+09
4,0.0034353,2.44189e+09
5,0.0034394,2.43897e+09
6,0.0034709,2.41684e+09
7,0.0034607,2.42396e+09
8,0.0034383,2.43975e+09
9,0.0034512,2.43064e+09
10,0.0034488,2.43233e+09
11,0.0034816,2.40941e+09
12,0.0034466,2.43388e+09
13,0.0034499,2.43155e+09
14,0.0034484,2.43261e+09
15,0.0034829,2.40851e+09
16,0.0034736,2.41496e+09
