iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0055218,1.51918e+09
2,0.0035791,2.34378e+09
3,0.003572,2.34843e+09
4,0.0035741,2.34705e+09
5,0.0035325,2.37469e+09
6,0.0035354,2.37275e+09
7,0.0035324,2.37476e+09
8,0.0035736,2.34738e+09
9,0.0035526,2.36126e+09
10,0.0035862,2.33914e+09
11,0.0035489,2.36372e+09
12,0.0035471,2.36492e+09
13,0.0035689,2.35047e+09
14,0.0035457,2.36585e+09
15,0.0035435,2.36732e+09
16,0.0035454,2.36605e+09
