iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0050571,2.07347e+08
2,0.0032539,3.22252e+08
3,0.003086,3.39785e+08
4,0.0031647,3.31335e+08
5,0.0033185,3.15979e+08
6,0.003152,3.3267e+08
7,0.0031863,3.29089e+08
8,0.0033044,3.17327e+08
9,0.0034556,3.03443e+08
10,0.0035496,2.95407e+08
11,0.0034855,3.00839e+08
12,0.0037249,2.81504e+08
13,0.0036797,2.84962e+08
14,0.0034333,3.05413e+08
15,0.0036405,2.88031e+08
16,0.0036923,2.8399e+08
