iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0153069,6.85035e+07
2,0.0165382,6.34033e+07
3,0.0164495,6.37452e+07
4,0.0161548,6.4908e+07
5,0.0161107,6.50857e+07
6,0.0159743,6.56414e+07
7,0.0159137,6.58914e+07
8,0.0158245,6.62628e+07
9,0.0157727,6.64804e+07
10,0.0162038,6.47117e+07
11,0.0161586,6.48928e+07
12,0.0154637,6.78089e+07
13,0.0153091,6.84936e+07
14,0.0151536,6.91965e+07
15,0.0149948,6.99293e+07
16,0.0148983,7.03823e+07
