iterationNumber,iterationDuration(s),cellsPerSecond
1,0.0009626,8.71453e+09
2,0.0007469,1.12312e+10
3,0.0007165,1.17078e+10
4,0.0007152,1.1729e+10
5,0.0007111,1.17967e+10
6,0.0007088,1.18349e+10
7,0.0007071,1.18634e+10
8,0.0007086,1.18383e+10
9,0.0007109,1.18e+10
10,0.0007106,1.1805e+10
11,0.0007138,1.1752e+10
12,0.0007105,1.18066e+10
13,0.0007107,1.18033e+10
14,0.0007071,1.18634e+10
15,0.00071,1.18149e+10
16,0.0007119,1.17834e+10
