iterationNumber,iterationDuration(s),cellsPerSecond
1,0.178521,3.75916e+08
2,0.200169,3.35261e+08
3,0.200117,3.35349e+08
4,0.200864,3.34101e+08
5,0.202386,3.31588e+08
6,0.199195,3.36901e+08
7,0.197922,3.39067e+08
8,0.197217,3.4028e+08
9,0.198481,3.38112e+08
10,0.193146,3.47451e+08
11,0.19787,3.39156e+08
12,0.195645,3.43013e+08
13,0.195002,3.44144e+08
14,0.194824,3.44459e+08
15,0.188994,3.55084e+08
16,0.194579,3.44892e+08
