iterationNumber,iterationDuration(s),cellsPerSecond
1,1.0285,6.52492e+07
2,1.10223,6.08846e+07
3,1.06584,6.29636e+07
4,1.05004,6.39109e+07
5,1.04864,6.39959e+07
6,1.04161,6.44278e+07
7,1.04196,6.44062e+07
8,1.03192,6.50328e+07
9,1.02913,6.52091e+07
10,1.01862,6.58818e+07
11,1.01097,6.63807e+07
12,1.00787,6.65848e+07
13,1.00753,6.66072e+07
14,1.01263,6.62721e+07
15,0.982656,6.82933e+07
16,0.934815,7.17884e+07
